X,Y,fid,id,left,top,right,bottom,row_index,col_index,ELEV_1
184922.790326637,5025261.41821422,226,226,184672.790326637,5025511.41821422,185172.790326637,5025011.41821422,27,6,222.995483398438
184922.790326637,5024761.41821422,227,227,184672.790326637,5025011.41821422,185172.790326637,5024511.41821422,28,6,233.830795288086
184922.790326637,5024261.41821422,228,228,184672.790326637,5024511.41821422,185172.790326637,5024011.41821422,29,6,227.380920410156
184922.790326637,5023761.41821422,229,229,184672.790326637,5024011.41821422,185172.790326637,5023511.41821422,30,6,213.94367980957
184922.790326637,5023261.41821422,230,230,184672.790326637,5023511.41821422,185172.790326637,5023011.41821422,31,6,202.69352722168
184922.790326637,5022761.41821422,231,231,184672.790326637,5023011.41821422,185172.790326637,5022511.41821422,32,6,194.587615966797
185422.790326637,5038761.41821422,232,232,185172.790326637,5039011.41821422,185672.790326637,5038511.41821422,0,7,263.998840332031
185422.790326637,5038261.41821422,233,233,185172.790326637,5038511.41821422,185672.790326637,5038011.41821422,1,7,282.557952880859
185422.790326637,5037761.41821422,234,234,185172.790326637,5038011.41821422,185672.790326637,5037511.41821422,2,7,288.789459228516
185422.790326637,5037261.41821422,235,235,185172.790326637,5037511.41821422,185672.790326637,5037011.41821422,3,7,295.970001220703
185422.790326637,5036761.41821422,236,236,185172.790326637,5037011.41821422,185672.790326637,5036511.41821422,4,7,293.257202148438
185422.790326637,5036261.41821422,237,237,185172.790326637,5036511.41821422,185672.790326637,5036011.41821422,5,7,282.048461914062
185422.790326637,5035761.41821422,238,238,185172.790326637,5036011.41821422,185672.790326637,5035511.41821422,6,7,265.683837890625
185422.790326637,5035261.41821422,239,239,185172.790326637,5035511.41821422,185672.790326637,5035011.41821422,7,7,263.537353515625
185422.790326637,5034761.41821422,240,240,185172.790326637,5035011.41821422,185672.790326637,5034511.41821422,8,7,260.724884033203
185422.790326637,5034261.41821422,241,241,185172.790326637,5034511.41821422,185672.790326637,5034011.41821422,9,7,235.918472290039
185422.790326637,5033761.41821422,242,242,185172.790326637,5034011.41821422,185672.790326637,5033511.41821422,10,7,232.411529541016
185422.790326637,5033261.41821422,243,243,185172.790326637,5033511.41821422,185672.790326637,5033011.41821422,11,7,232.006057739258
185422.790326637,5032761.41821422,244,244,185172.790326637,5033011.41821422,185672.790326637,5032511.41821422,12,7,242.664077758789
185422.790326637,5032261.41821422,245,245,185172.790326637,5032511.41821422,185672.790326637,5032011.41821422,13,7,248.369125366211
185422.790326637,5031761.41821422,246,246,185172.790326637,5032011.41821422,185672.790326637,5031511.41821422,14,7,239.324310302734
185422.790326637,5031261.41821422,247,247,185172.790326637,5031511.41821422,185672.790326637,5031011.41821422,15,7,229.367523193359
185422.790326637,5030761.41821422,248,248,185172.790326637,5031011.41821422,185672.790326637,5030511.41821422,16,7,227.005981445312
185422.790326637,5030261.41821422,249,249,185172.790326637,5030511.41821422,185672.790326637,5030011.41821422,17,7,228.310043334961
185422.790326637,5029761.41821422,250,250,185172.790326637,5030011.41821422,185672.790326637,5029511.41821422,18,7,233.08740234375
185422.790326637,5029261.41821422,251,251,185172.790326637,5029511.41821422,185672.790326637,5029011.41821422,19,7,229.487075805664
185422.790326637,5028761.41821422,252,252,185172.790326637,5029011.41821422,185672.790326637,5028511.41821422,20,7,227.334243774414
185422.790326637,5028261.41821422,253,253,185172.790326637,5028511.41821422,185672.790326637,5028011.41821422,21,7,221.641052246094
185422.790326637,5027761.41821422,254,254,185172.790326637,5028011.41821422,185672.790326637,5027511.41821422,22,7,220.257431030273
185422.790326637,5027261.41821422,255,255,185172.790326637,5027511.41821422,185672.790326637,5027011.41821422,23,7,229.794357299805
185422.790326637,5026761.41821422,256,256,185172.790326637,5027011.41821422,185672.790326637,5026511.41821422,24,7,226.484619140625
185422.790326637,5026261.41821422,257,257,185172.790326637,5026511.41821422,185672.790326637,5026011.41821422,25,7,226.039215087891
185422.790326637,5025761.41821422,258,258,185172.790326637,5026011.41821422,185672.790326637,5025511.41821422,26,7,225.474273681641
185422.790326637,5025261.41821422,259,259,185172.790326637,5025511.41821422,185672.790326637,5025011.41821422,27,7,218.382080078125
185422.790326637,5024761.41821422,260,260,185172.790326637,5025011.41821422,185672.790326637,5024511.41821422,28,7,234.062881469727
185422.790326637,5024261.41821422,261,261,185172.790326637,5024511.41821422,185672.790326637,5024011.41821422,29,7,226.798706054688
185422.790326637,5023761.41821422,262,262,185172.790326637,5024011.41821422,185672.790326637,5023511.41821422,30,7,214.322311401367
185422.790326637,5023261.41821422,263,263,185172.790326637,5023511.41821422,185672.790326637,5023011.41821422,31,7,202.109024047852
185422.790326637,5022761.41821422,264,264,185172.790326637,5023011.41821422,185672.790326637,5022511.41821422,32,7,195.141235351562
185922.790326637,5038761.41821422,265,265,185672.790326637,5039011.41821422,186172.790326637,5038511.41821422,0,8,245.178527832031
185922.790326637,5038261.41821422,266,266,185672.790326637,5038511.41821422,186172.790326637,5038011.41821422,1,8,271.418792724609
185922.790326637,5037761.41821422,267,267,185672.790326637,5038011.41821422,186172.790326637,5037511.41821422,2,8,290.431854248047
185922.790326637,5037261.41821422,268,268,185672.790326637,5037511.41821422,186172.790326637,5037011.41821422,3,8,302.967193603516
185922.790326637,5036761.41821422,269,269,185672.790326637,5037011.41821422,186172.790326637,5036511.41821422,4,8,301.877319335938
185922.790326637,5036261.41821422,270,270,185672.790326637,5036511.41821422,186172.790326637,5036011.41821422,5,8,292.790130615234
185922.790326637,5035761.41821422,271,271,185672.790326637,5036011.41821422,186172.790326637,5035511.41821422,6,8,265.562561035156
185922.790326637,5035261.41821422,272,272,185672.790326637,5035511.41821422,186172.790326637,5035011.41821422,7,8,251.134429931641
185922.790326637,5034761.41821422,273,273,185672.790326637,5035011.41821422,186172.790326637,5034511.41821422,8,8,234.920593261719
185922.790326637,5034261.41821422,274,274,185672.790326637,5034511.41821422,186172.790326637,5034011.41821422,9,8,228.457885742188
185922.790326637,5033761.41821422,275,275,185672.790326637,5034011.41821422,186172.790326637,5033511.41821422,10,8,246.610610961914
185922.790326637,5033261.41821422,276,276,185672.790326637,5033511.41821422,186172.790326637,5033011.41821422,11,8,251.7353515625
185922.790326637,5032761.41821422,277,277,185672.790326637,5033011.41821422,186172.790326637,5032511.41821422,12,8,231.651763916016
185922.790326637,5032261.41821422,278,278,185672.790326637,5032511.41821422,186172.790326637,5032011.41821422,13,8,228.173553466797
185922.790326637,5031761.41821422,279,279,185672.790326637,5032011.41821422,186172.790326637,5031511.41821422,14,8,225.888198852539
185922.790326637,5031261.41821422,280,280,185672.790326637,5031511.41821422,186172.790326637,5031011.41821422,15,8,217.410064697266
185922.790326637,5030761.41821422,281,281,185672.790326637,5031011.41821422,186172.790326637,5030511.41821422,16,8,218.272903442383
185922.790326637,5030261.41821422,282,282,185672.790326637,5030511.41821422,186172.790326637,5030011.41821422,17,8,217.26708984375
185922.790326637,5029761.41821422,283,283,185672.790326637,5030011.41821422,186172.790326637,5029511.41821422,18,8,220.207077026367
185922.790326637,5029261.41821422,284,284,185672.790326637,5029511.41821422,186172.790326637,5029011.41821422,19,8,222.649063110352
185922.790326637,5028761.41821422,285,285,185672.790326637,5029011.41821422,186172.790326637,5028511.41821422,20,8,228.133071899414
185922.790326637,5028261.41821422,286,286,185672.790326637,5028511.41821422,186172.790326637,5028011.41821422,21,8,229.961868286133
185922.790326637,5027761.41821422,287,287,185672.790326637,5028011.41821422,186172.790326637,5027511.41821422,22,8,234.03857421875
185922.790326637,5027261.41821422,288,288,185672.790326637,5027511.41821422,186172.790326637,5027011.41821422,23,8,242.001495361328
185922.790326637,5026761.41821422,289,289,185672.790326637,5027011.41821422,186172.790326637,5026511.41821422,24,8,242.230880737305
185922.790326637,5026261.41821422,290,290,185672.790326637,5026511.41821422,186172.790326637,5026011.41821422,25,8,238.717681884766
185922.790326637,5025761.41821422,291,291,185672.790326637,5026011.41821422,186172.790326637,5025511.41821422,26,8,235.074478149414
185922.790326637,5025261.41821422,292,292,185672.790326637,5025511.41821422,186172.790326637,5025011.41821422,27,8,237.999771118164
185922.790326637,5024761.41821422,293,293,185672.790326637,5025011.41821422,186172.790326637,5024511.41821422,28,8,219.209625244141
185922.790326637,5024261.41821422,294,294,185672.790326637,5024511.41821422,186172.790326637,5024011.41821422,29,8,215.65705871582
185922.790326637,5023761.41821422,295,295,185672.790326637,5024011.41821422,186172.790326637,5023511.41821422,30,8,210.336868286133
185922.790326637,5023261.41821422,296,296,185672.790326637,5023511.41821422,186172.790326637,5023011.41821422,31,8,196.031463623047
185922.790326637,5022761.41821422,297,297,185672.790326637,5023011.41821422,186172.790326637,5022511.41821422,32,8,204.535720825195
186422.790326637,5038761.41821422,298,298,186172.790326637,5039011.41821422,186672.790326637,5038511.41821422,0,9,233.294326782227
186422.790326637,5038261.41821422,299,299,186172.790326637,5038511.41821422,186672.790326637,5038011.41821422,1,9,261.057250976562
186422.790326637,5037761.41821422,300,300,186172.790326637,5038011.41821422,186672.790326637,5037511.41821422,2,9,291.894958496094
186422.790326637,5037261.41821422,301,301,186172.790326637,5037511.41821422,186672.790326637,5037011.41821422,3,9,293.330108642578
186422.790326637,5036761.41821422,302,302,186172.790326637,5037011.41821422,186672.790326637,5036511.41821422,4,9,288.786163330078
186422.790326637,5036261.41821422,303,303,186172.790326637,5036511.41821422,186672.790326637,5036011.41821422,5,9,279.798492431641
186422.790326637,5035761.41821422,304,304,186172.790326637,5036011.41821422,186672.790326637,5035511.41821422,6,9,269.490417480469
186422.790326637,5035261.41821422,305,305,186172.790326637,5035511.41821422,186672.790326637,5035011.41821422,7,9,256.706604003906
186422.790326637,5034761.41821422,306,306,186172.790326637,5035011.41821422,186672.790326637,5034511.41821422,8,9,233.220474243164
186422.790326637,5034261.41821422,307,307,186172.790326637,5034511.41821422,186672.790326637,5034011.41821422,9,9,224.979995727539
186422.790326637,5033761.41821422,308,308,186172.790326637,5034011.41821422,186672.790326637,5033511.41821422,10,9,229.869995117188
186422.790326637,5033261.41821422,309,309,186172.790326637,5033511.41821422,186672.790326637,5033011.41821422,11,9,237.598861694336
186422.790326637,5032761.41821422,310,310,186172.790326637,5033011.41821422,186672.790326637,5032511.41821422,12,9,217.307525634766
186422.790326637,5032261.41821422,311,311,186172.790326637,5032511.41821422,186672.790326637,5032011.41821422,13,9,215.795776367188
186422.790326637,5031761.41821422,312,312,186172.790326637,5032011.41821422,186672.790326637,5031511.41821422,14,9,215.173080444336
186422.790326637,5031261.41821422,313,313,186172.790326637,5031511.41821422,186672.790326637,5031011.41821422,15,9,221.823272705078
186422.790326637,5030761.41821422,314,314,186172.790326637,5031011.41821422,186672.790326637,5030511.41821422,16,9,226.623947143555
186422.790326637,5030261.41821422,315,315,186172.790326637,5030511.41821422,186672.790326637,5030011.41821422,17,9,231.3564453125
186422.790326637,5029761.41821422,316,316,186172.790326637,5030011.41821422,186672.790326637,5029511.41821422,18,9,231.942016601562
186422.790326637,5029261.41821422,317,317,186172.790326637,5029511.41821422,186672.790326637,5029011.41821422,19,9,230.856185913086
186422.790326637,5028761.41821422,318,318,186172.790326637,5029011.41821422,186672.790326637,5028511.41821422,20,9,232.902648925781
186422.790326637,5028261.41821422,319,319,186172.790326637,5028511.41821422,186672.790326637,5028011.41821422,21,9,231.398010253906
186422.790326637,5027761.41821422,320,320,186172.790326637,5028011.41821422,186672.790326637,5027511.41821422,22,9,235.838226318359
186422.790326637,5027261.41821422,321,321,186172.790326637,5027511.41821422,186672.790326637,5027011.41821422,23,9,241.542541503906
186422.790326637,5026761.41821422,322,322,186172.790326637,5027011.41821422,186672.790326637,5026511.41821422,24,9,243.312545776367
186422.790326637,5026261.41821422,323,323,186172.790326637,5026511.41821422,186672.790326637,5026011.41821422,25,9,246.957717895508
186422.790326637,5025761.41821422,324,324,186172.790326637,5026011.41821422,186672.790326637,5025511.41821422,26,9,248.250122070312
186422.790326637,5025261.41821422,325,325,186172.790326637,5025511.41821422,186672.790326637,5025011.41821422,27,9,252.515151977539
186422.790326637,5024761.41821422,326,326,186172.790326637,5025011.41821422,186672.790326637,5024511.41821422,28,9,234.941970825195
186422.790326637,5024261.41821422,327,327,186172.790326637,5024511.41821422,186672.790326637,5024011.41821422,29,9,217.075241088867
186422.790326637,5023761.41821422,328,328,186172.790326637,5024011.41821422,186672.790326637,5023511.41821422,30,9,213.76057434082
186422.790326637,5023261.41821422,329,329,186172.790326637,5023511.41821422,186672.790326637,5023011.41821422,31,9,196.182861328125
186422.790326637,5022761.41821422,330,330,186172.790326637,5023011.41821422,186672.790326637,5022511.41821422,32,9,220.714080810547
186922.790326637,5038761.41821422,331,331,186672.790326637,5039011.41821422,187172.790326637,5038511.41821422,0,10,218.258407592773
186922.790326637,5038261.41821422,332,332,186672.790326637,5038511.41821422,187172.790326637,5038011.41821422,1,10,235.996871948242
186922.790326637,5037761.41821422,333,333,186672.790326637,5038011.41821422,187172.790326637,5037511.41821422,2,10,264.14892578125
186922.790326637,5037261.41821422,334,334,186672.790326637,5037511.41821422,187172.790326637,5037011.41821422,3,10,270.427703857422
186922.790326637,5036761.41821422,335,335,186672.790326637,5037011.41821422,187172.790326637,5036511.41821422,4,10,269.366302490234
186922.790326637,5036261.41821422,336,336,186672.790326637,5036511.41821422,187172.790326637,5036011.41821422,5,10,263.275238037109
186922.790326637,5035761.41821422,337,337,186672.790326637,5036011.41821422,187172.790326637,5035511.41821422,6,10,255.453430175781
186922.790326637,5035261.41821422,338,338,186672.790326637,5035511.41821422,187172.790326637,5035011.41821422,7,10,252.536911010742
186922.790326637,5034761.41821422,339,339,186672.790326637,5035011.41821422,187172.790326637,5034511.41821422,8,10,240.361999511719
186922.790326637,5034261.41821422,340,340,186672.790326637,5034511.41821422,187172.790326637,5034011.41821422,9,10,228.986129760742
186922.790326637,5033761.41821422,341,341,186672.790326637,5034011.41821422,187172.790326637,5033511.41821422,10,10,210.630157470703
